Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
,,,,,
02-02-2017,29.59659386,29.79462614,29.42389141,29.46994645,134841600
03-02-2017,29.72324944,29.74857927,29.51140148,29.54594057,98029200
06-02-2017,30.0018692,30.05022744,29.68179412,29.73475874,107383600
07-02-2017,30.28740501,30.41635562,30.03871306,30.05943651,152735200
08-02-2017,30.40484619,30.44629661,30.21602664,30.24596286,92016400
09-02-2017,30.62456131,30.63149908,30.32391168,30.44648365,113399600
10-02-2017,30.55516624,30.74480794,30.5389793,30.63380015,80262000
13-02-2017,30.82574463,30.94832005,30.70086132,30.77718027,92141600
14-02-2017,31.22583961,31.24202656,30.81649383,30.86737313,132904800
15-02-2017,31.33917809,31.51494432,31.13334936,31.34149303,142492400
16-02-2017,31.30217171,31.42936647,31.18422259,31.37617574,90338400
17-02-2017,31.38772964,31.4131693,31.24434445,31.24434445,88792800
21-02-2017,31.61438179,31.62594591,31.4478683,31.50568539,98028800
22-02-2017,31.70920372,31.71151513,31.47793537,31.55193941,83347600
23-02-2017,31.57505989,31.79476406,31.52186917,31.77163935,83152800
24-02-2017,31.60513115,31.60513115,31.28597972,31.4316799,87106400
27-02-2017,31.66755867,31.78550773,31.51723572,31.71612655,81029600
28-02-2017,31.68143845,31.78550845,31.61436868,31.70225174,93931600
01-03-2017,32.32899857,32.41225531,31.82252388,31.88959015,145658400
02-03-2017,32.13705826,32.44233071,32.09080176,32.37757584,104844000
03-03-2017,32.3266983,32.33826243,32.05148833,32.09542989,84432400
06-03-2017,32.22492981,32.32437703,32.0537935,32.23186758,87000000
07-03-2017,32.2665596,32.37294106,32.09773117,32.16017461,69785200
08-03-2017,32.14630127,32.33131666,32.10467466,32.13473715,74828800
09-03-2017,32.07229614,32.0977358,31.6953311,32.08617521,88623600
10-03-2017,32.17867279,32.2295521,32.06303863,32.20411245,78451200
13-03-2017,32.19254684,32.24573757,32.10466729,32.11160506,69686800
14-03-2017,32.1439743,32.29660866,32.10928195,32.21566689,61236400
15-03-2017,32.48394394,32.55101019,32.15322847,32.24111154,102767200
16-03-2017,32.53713989,32.61345886,32.43769268,32.54407766,76928000
17-03-2017,32.37524796,32.60882765,32.35211972,32.60882765,175540000
20-03-2017,32.71521378,32.72446295,32.43075124,32.47006642,86168000
21-03-2017,32.34056091,33.02511669,32.31512126,32.86554099,158119600
22-03-2017,32.70596695,32.74759708,32.32206067,32.3428775,103440800
23-03-2017,32.59032059,32.74295848,32.518628,32.66895094,81385200
24-03-2017,32.52557755,32.77997412,32.45851128,32.72446845,89582400
27-03-2017,32.58107758,32.65970795,32.05840899,32.23648656,94300400
28-03-2017,33.25638962,33.31189176,32.52095443,32.58802422,133499200
29-03-2017,33.33039474,33.41596644,33.11531687,33.2286361,116760000
30-03-2017,33.28644943,33.41827408,33.18700574,33.34658146,84829200
31-03-2017,33.22400284,33.36507663,33.07367633,33.23787837,78646800
03-04-2017,33.23325729,33.33038957,33.0829343,33.23557224,79942800
04-04-2017,33.48072052,33.50847159,33.11068974,33.12919163,79565600
05-04-2017,33.30725861,33.64028549,33.25869071,33.35351156,110871600
06-04-2017,33.22400284,33.42289371,33.17543495,33.36969946,84596000
07-04-2017,33.1499939,33.3442584,33.13380695,33.24018838,66688800
10-04-2017,33.11069107,33.27489316,33.04824762,33.2101383,75733600
11-04-2017,32.75452805,33.15230977,32.39143515,33.05748893,121517600
12-04-2017,32.79384232,32.8747841,32.6111384,32.74758937,81400000
13-04-2017,32.6204071,32.92799449,32.6204071,32.81929806,71291600
17-04-2017,32.80076981,32.81233392,32.57875078,32.71982452,66328400
18-04-2017,32.65509033,32.8493549,32.63427703,32.70365824,58790000
19-04-2017,32.53482437,32.84010024,32.48163365,32.81234917,69313600
20-04-2017,32.94184494,33.05285269,32.64582191,32.65969744,93278400
21-04-2017,32.90254593,32.99736326,32.80541365,32.94186112,69283600
24-04-2017,33.21937943,33.29107204,33.11299445,33.187002,68537200
25-04-2017,33.42520905,33.51077719,33.27257111,33.28182382,75486000
26-04-2017,33.22862625,33.44139618,33.15924859,33.41133018,80164800
27-04-2017,33.25407028,33.33964196,33.14306248,33.28413629,56985200
28-04-2017,33.2216835,33.37200999,33.13380396,33.3234421,83441600
01-05-2017,33.89929962,34.0426848,33.5246462,33.55702361,134411600
02-05-2017,34.1143837,34.24851973,33.95943437,34.12132146,181408800
03-05-2017,34.01031876,34.10976597,33.36508169,33.67035404,182788000
04-05-2017,33.8877449,34.02881871,33.72123144,33.88543349,93487600
05-05-2017,34.44972992,34.45435274,33.9409368,33.9409368,109310800
08-05-2017,35.38636398,35.54593969,34.46591707,34.46591707,195009600
09-05-2017,35.61300278,35.8188314,35.48811593,35.58524818,156521600
10-05-2017,35.44418335,35.60144765,35.17822618,35.52975503,103222800
