Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
,,,,,
08-02-2024,407.0971985,408.5226553,405.5439684,407.038217,21225300
09-02-2024,413.4281006,413.6935474,408.0605724,408.2178665,22032800
12-02-2024,408.2277222,413.614901,407.7263492,413.4379565,21202900
13-02-2024,399.4391479,403.1256433,396.5587735,398.0825129,27824900
14-02-2024,403.2998657,403.6445809,398.4542566,401.9013482,20401200
15-02-2024,400.4141541,402.9453114,398.1784798,401.9702865,21825500
16-02-2024,397.9519043,402.1179711,397.3412815,401.7929428,22296500
20-02-2024,396.7011108,398.3753942,391.9933704,397.1442902,24307900
21-02-2024,396.1003418,396.2086946,391.2153292,394.1207469,18518900
22-02-2024,405.4272156,406.5893707,402.3937882,403.9892943,27009900
23-02-2024,404.1370239,409.5735691,402.7877386,409.3864689,16295900
26-02-2024,401.379364,405.9295202,401.2020622,405.2400899,16193500
27-02-2024,401.3202515,402.1475498,397.7451203,401.8225215,14835800
28-02-2024,401.5566101,403.1127125,399.1928963,402.009648,13183100
29-02-2024,407.387146,407.9386782,399.7838457,402.4627295,31947300
01-03-2024,409.2189941,409.5833961,404.6688383,405.0529271,17823400
04-03-2024,408.6478271,411.0410866,406.0871243,407.1901889,17596000
05-03-2024,396.5632019,407.9878527,394.5836072,407.7022281,26919200
06-03-2024,396.0117493,399.0353484,392.3676988,396.8784514,22344100
07-03-2024,402.9551697,403.5854794,396.1594508,399.9808029,18718500
08-03-2024,400.0792847,404.2158064,398.2178409,401.7929719,18002200
11-03-2024,398.4049683,399.5474365,395.1942693,397.6564774,16120800
12-03-2024,409.0023193,409.2879439,400.6406701,401.45811,22457000
13-03-2024,408.8251038,411.8585314,405.2302854,411.7797539,17115900
14-03-2024,418.7921448,421.3528478,411.6714266,413.8874143,34157300
15-03-2024,410.1251221,416.2116937,406.5499908,412.9517324,45079900
18-03-2024,411.0115356,414.3699915,407.5250401,407.9879365,20106000
19-03-2024,415.0397034,415.2957827,409.2682712,411.5138041,19837900
20-03-2024,418.8019104,419.5208559,414.3009868,415.6207267,17860100
21-03-2024,422.8793335,424.3074263,420.7027498,423.3323714,21296200
22-03-2024,422.2588501,423.3619146,419.6292286,423.2043597,17648500
25-03-2024,416.4677734,420.9490109,415.2366692,418.8118007,18060500
26-03-2024,415.276062,419.5504522,414.980609,419.1761917,16725600
27-03-2024,415.0593567,418.0337235,412.675956,418.023865,16705000
28-03-2024,414.3601074,415.4927172,412.7842881,414.5964698,21871200
01-04-2024,418.151947,421.4217671,415.837465,417.5413241,16316000
02-04-2024,415.0692139,415.9950066,411.523628,413.7593023,17912000
03-04-2024,414.0941467,416.8616661,412.75469,413.3850296,16502300
04-04-2024,411.5630188,422.1899175,411.2577074,418.5655243,19370900
05-04-2024,419.0874939,420.0625487,411.9963528,413.6608078,16554800
08-04-2024,418.1716003,420.8209388,416.9010925,418.7428495,14272400
09-04-2024,419.8360291,421.2739502,415.2464695,419.993614,12496900
10-04-2024,416.8617249,417.6200742,413.3555426,415.8078925,16216600
11-04-2024,421.4611206,422.879355,415.9753132,419.3830312,17966400
12-04-2024,415.5223083,418.7527248,413.4245019,417.6398017,19253800
15-04-2024,407.387146,420.3679008,407.1802989,420.1512253,20273500
16-04-2024,408.3128967,412.0751581,407.47577,408.3030683,16765600
17-04-2024,405.6143799,412.5479675,404.1271963,410.9426027,15855500
18-04-2024,398.158783,405.6636194,397.8436431,404.4226567,21029900
19-04-2024,393.0866394,399.3505132,391.7570409,397.9224203,30565800
22-04-2024,394.8988037,396.7602476,389.7675701,394.0321016,20286900
23-04-2024,401.408905,402.0293863,396.9670716,398.1292267,15734500
24-04-2024,402.8763733,406.2348291,400.6308405,403.368815,15065300
25-04-2024,393.0078125,393.8449693,382.1642385,388.0735379,40586500
26-04-2024,400.1778259,406.7568398,399.6262936,405.9393998,29694700
29-04-2024,396.1693115,400.1777938,393.155571,399.1239615,19582100
30-04-2024,383.4446106,396.0806805,383.2870557,395.4207954,28781400
01-05-2024,388.9698181,395.6473258,384.4098036,386.6750232,23562500
02-05-2024,391.8260193,393.884422,388.6842387,391.6487475,17709400
03-05-2024,400.5126648,400.995248,395.7852067,396.1988709,17446700
06-05-2024,407.2886658,407.6727546,400.227039,402.5809246,16996600
07-05-2024,403.1521606,408.4016059,402.9059398,408.3917475,20018200
08-05-2024,404.3340149,405.9984701,400.5618949,401.9998462,11792300
09-05-2024,406.0871277,406.481075,402.915802,404.3635817,14689700
10-05-2024,408.4704895,409.1008292,405.5749302,406.6977116,13402300
13-05-2024,407.4659119,412.0259263,404.6097564,411.6910696,15440200
14-05-2024,410.2630005,411.1789348,405.3287254,405.7916217,15109300
15-05-2024,417.4360046,418.1562771,411.7035138,412.3251142,22239500
16-05-2024,415.3738708,419.7447963,414.7424243,416.1730628,17530100
17-05-2024,414.6042786,417.2781481,412.4533676,416.9032126,15352200
20-05-2024,419.665863,421.0767793,414.3872272,414.6042936,16272100
21-05-2024,423.3165283,427.1940941,419.1824214,421.1359885,21453300
22-05-2024,424.7767944,426.641596,421.4320331,424.3525379,18073700
23-05-2024,421.3037109,427.8156713,419.7448018,427.1940708,17211700
24-05-2024,424.4216003,425.3095882,418.7483063,421.4912194,11855300
28-05-2024,424.5794678,425.0727977,420.909092,423.8986701,15718000
29-05-2024,423.4447937,425.1911707,420.0112068,420.0112068,15517100
30-05-2024,409.1381836,418.639691,408.713897,418.639691,28394500
31-05-2024,409.592041,411.1904249,399.1137199,411.1904249,47995300
03-06-2024,408.00354,410.8747236,403.4649292,409.9867358,17484700
04-06-2024,410.5195618,410.8846211,404.214791,406.9281055,14348900
05-06-2024,418.3536377,418.422681,410.7464688,412.2363348,16988000
06-06-2024,418.8568115,419.6362812,414.9693695,418.3536355,14861300
07-06-2024,418.1957092,420.593285,417.3570425,420.5143655,13621700
10-06-2024,422.1621094,422.3692995,418.2352228,419.0344148,13982900
11-06-2024,426.907959,427.0461058,419.5770838,419.8040264,14551100
12-06-2024,435.1761475,437.4849277,427.4703372,429.5127301,22366200
13-06-2024,435.6892395,437.4751215,433.5087297,434.9689971,15960600
14-06-2024,436.6660156,437.2284189,430.89405,432.4332368,13582000
17-06-2024,442.3886414,444.9243642,434.8407001,436.685749,20790000
18-06-2024,440.3857117,444.1350368,438.9550731,443.7107502,17112500
20-06-2024,439.7542419,440.5731562,435.3833166,440.3462137,19877400
21-06-2024,443.7798462,444.569162,440.5534795,441.4118687,34187100
24-06-2024,441.6980286,446.7102474,440.4548275,443.7995888,15913700
25-06-2024,444.9342651,445.3979965,440.7902818,442.2702715,16413400
26-06-2024,446.1280823,447.5488747,442.2110418,443.0102338,16507000
