Date,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
,,,,,
08-02-2021,103.444397,104.9569704,102.3938402,104.2125947,28828000
09-02-2021,102.9913177,104.138647,102.723838,102.9620361,21892000
10-02-2021,103.5416641,104.1570174,101.8425045,103.3759167,25102000
11-02-2021,103.6543121,103.9148406,102.6672708,103.7659715,20480000
12-02-2021,103.9659653,104.1877847,102.9010061,103.2086866,18990000
16-02-2021,104.7435989,106.4526858,103.8032021,103.8032021,31004000
17-02-2021,105.1366196,105.3261891,103.6344729,103.9138561,20294000
18-02-2021,104.5009155,105.3038545,103.8815944,104.4607224,22546000
19-02-2021,103.6572876,105.1346277,103.3903076,104.599176,37938000
22-02-2021,101.942749,103.2364789,101.6321003,101.9099993,29466000
23-02-2021,102.233551,102.8479124,98.76525719,99.94435185,34658000
24-02-2021,103.4091568,103.6329677,100.616264,100.7408188,22608000
25-02-2021,100.0416107,103.3689709,99.57215821,102.0256206,41548000
26-02-2021,100.3373718,102.0548939,99.3002102,100.7363576,40042000
01-03-2021,102.7069778,103.0330133,100.9581901,101.6320991,26060000
02-03-2021,102.449913,103.9515674,102.0623461,102.4677758,25564000
03-03-2021,99.8163147,103.0210964,98.95233643,101.8281144,33892000
04-03-2021,100.933876,102.9516276,99.51955915,99.98801972,49216000
05-03-2021,104.0671921,104.5202659,100.6286723,102.2846628,53100000
08-03-2021,99.62228394,104.8944455,99.50764868,103.4215805,36868000
09-03-2021,101.2529602,102.4221277,101.016746,101.7189447,33920000
10-03-2021,101.0460205,102.2970659,100.20934,102.2970659,27100000
11-03-2021,104.2393951,104.7718709,102.0514285,102.1392658,27702000
12-03-2021,101.7313461,103.1014945,100.85894,103.0419468,33818000
15-03-2021,101.951683,101.9789732,100.6291789,101.4822305,26168000
16-03-2021,103.413147,104.8914715,102.1923674,102.5248544,31900000
17-03-2021,103.3302689,104.1629741,101.4395557,102.6479244,26382000
18-03-2021,100.3090973,102.6618195,100.2019055,101.6410289,31700000
19-03-2021,100.5879898,101.0882081,99.39549993,100.7254552,46072000
22-03-2021,100.7730865,101.6489683,99.94484137,100.621234,33536000
23-03-2021,101.3010941,102.4315526,100.6395959,101.2326112,28510000
24-03-2021,100.8643951,102.6047398,100.6892127,101.8186792,25218000
25-03-2021,100.8609238,101.5149785,99.05605651,100.6917007,35616000
26-03-2021,100.4773254,101.2048228,99.44114815,100.8276751,27978000
29-03-2021,101.5224304,101.6921533,99.52055756,100.3497948,26492000
30-03-2021,101.5561752,102.3600986,101.0440459,101.8792348,27312000
31-03-2021,102.3526535,103.5307562,101.5824718,101.9496999,42570000
01-04-2021,105.6904297,105.9866913,103.7873134,103.8280063,39880000
05-04-2021,110.1159973,110.6137395,106.4561499,106.5524226,48510000
06-04-2021,109.6346283,110.5646057,109.2639322,109.7170061,35240000
07-04-2021,111.111969,111.3834165,109.8251904,109.8251904,24134000
